image,exec,policy,best_arm,best_reward,time,accumulated_reward,step,param,exec,current_arm,current_reward,reward_function,best_reward_function,best_policy
frame_13,1,UCB c=3,67,30.325972038446338,4.9432,1990.796806666493,70,green,1,89,26.80769299545971,SSIM,SSIM,UCB c=3
frame_13,1,UCB c=3,67,30.325972038446338,5.6457,2267.9457061080557,80,green,1,91,27.30874102106373,SSIM,SSIM,UCB c=3
frame_13,1,UCB c=3,67,30.325972038446338,6.3367,2543.299519277902,90,green,1,67,30.325972038446338,SSIM,SSIM,UCB c=3
frame_13,1,Thompson Sampling,87,44.298893572009,0.2462,44.298893572009,0,green,1,87,44.298893572009,Pixel Similarity,Pixel Similarity,Thompson Sampling
frame_13,1,Thompson Sampling,99,47.94987664887063,2.6734,511.73910989304795,10,green,1,79,44.29885323659399,Pixel Similarity,Pixel Similarity,Thompson Sampling
frame_13,1,Thompson Sampling,99,47.94987664887063,5.1137,978.1371045581801,20,green,1,73,46.89835140824216,Pixel Similarity,Pixel Similarity,Thompson Sampling
frame_13,1,Thompson Sampling,99,47.94987664887063,7.5579,1448.194050713884,30,green,1,95,46.90625443163676,Pixel Similarity,Pixel Similarity,Thompson Sampling
frame_13,1,Thompson Sampling,99,47.94987664887063,9.9859,1916.6655270571448,40,green,1,71,47.41862650478157,Pixel Similarity,Pixel Similarity,Thompson Sampling
frame_13,1,Thompson Sampling,99,47.94987664887063,12.408,2371.110797317496,50,green,1,87,44.298893572009,Pixel Similarity,Pixel Similarity,Thompson Sampling
frame_13,1,Thompson Sampling,99,47.94987664887063,14.8354,2835.4460327083016,60,green,1,75,46.89835140824216,Pixel Similarity,Pixel Similarity,Thompson Sampling
frame_13,1,Thompson Sampling,99,47.94987664887063,17.2569,3288.8430982364016,70,green,1,99,47.94987664887063,Pixel Similarity,Pixel Similarity,Thompson Sampling
frame_13,1,Thompson Sampling,99,47.94987664887063,19.6814,3744.827347960479,80,green,1,67,47.93706182703139,Pixel Similarity,Pixel Similarity,Thompson Sampling
frame_13,1,Thompson Sampling,99,47.94987664887063,22.0916,4206.046791793961,90,green,1,79,44.29885323659399,Pixel Similarity,Pixel Similarity,Thompson Sampling
frame_13,1,Random,95,46.90625443163676,0.2431,46.90625443163676,0,green,1,95,46.90625443163676,Pixel Similarity,Pixel Similarity,Random
frame_13,1,Random,65,47.937036772131016,2.671,509.1437790955766,10,green,1,65,47.937036772131016,Pixel Similarity,Pixel Similarity,Random
frame_13,1,Random,99,47.94987664887063,5.0824,974.5192365400247,20,green,1,99,47.94987664887063,Pixel Similarity,Pixel Similarity,Random
frame_13,1,Random,99,47.94987664887063,7.4946,1444.0497533136045,30,green,1,65,47.937036772131016,Pixel Similarity,Pixel Similarity,Random
frame_13,1,Random,99,47.94987664887063,9.9055,1904.7648599742329,40,green,1,91,44.82980599219477,Pixel Similarity,Pixel Similarity,Random
frame_13,1,Random,99,47.94987664887063,12.3193,2365.436642775913,50,green,1,95,46.90625443163676,Pixel Similarity,Pixel Similarity,Random
frame_13,1,Random,99,47.94987664887063,14.7291,2830.2950808391324,60,green,1,73,46.89835140824216,Pixel Similarity,Pixel Similarity,Random
frame_13,1,Random,99,47.94987664887063,17.1344,3297.2326090328665,70,green,1,79,44.29885323659399,Pixel Similarity,Pixel Similarity,Random
frame_13,1,Random,99,47.94987664887063,19.5541,3755.327763628204,80,green,1,81,43.77756481523942,Pixel Similarity,Pixel Similarity,Random
frame_13,1,Random,99,47.94987664887063,21.9656,4210.820807330218,90,green,1,89,43.2616313186529,Pixel Similarity,Pixel Similarity,Random
frame_13,1,UCB c=0.5,91,44.82980599219477,0.2428,44.82980599219477,0,green,1,91,44.82980599219477,Pixel Similarity,Pixel Similarity,UCB c=0.5
frame_13,1,UCB c=0.5,95,46.90625443163676,2.6663,494.07445842678305,10,green,1,81,43.77756481523942,Pixel Similarity,Pixel Similarity,UCB c=0.5
frame_13,1,UCB c=0.5,99,47.94987664887063,5.0909,951.1432750707994,20,green,1,79,44.29885323659399,Pixel Similarity,Pixel Similarity,UCB c=0.5
frame_13,1,UCB c=0.5,99,47.94987664887063,7.4996,1416.511118604451,30,green,1,73,46.89835140824216,Pixel Similarity,Pixel Similarity,UCB c=0.5
frame_13,1,UCB c=0.5,99,47.94987664887063,9.9012,1874.084598341559,40,green,1,99,47.94987664887063,Pixel Similarity,Pixel Similarity,UCB c=0.5
frame_13,1,UCB c=0.5,99,47.94987664887063,12.3051,2333.7319257036497,50,green,1,95,46.90625443163676,Pixel Similarity,Pixel Similarity,UCB c=0.5
frame_13,1,UCB c=0.5,99,47.94987664887063,14.7022,2795.9889547149064,60,green,1,71,47.41862650478157,Pixel Similarity,Pixel Similarity,UCB c=0.5
frame_13,1,UCB c=0.5,99,47.94987664887063,17.0995,3248.8755684270786,70,green,1,99,47.94987664887063,Pixel Similarity,Pixel Similarity,UCB c=0.5
frame_13,1,UCB c=0.5,99,47.94987664887063,19.4983,3713.2018587907096,80,green,1,75,46.89835140824216,Pixel Similarity,Pixel Similarity,UCB c=0.5
frame_13,1,UCB c=0.5,99,47.94987664887063,21.9168,4169.230868366859,90,green,1,67,47.93706182703139,Pixel Similarity,Pixel Similarity,UCB c=0.5
