image,exec,policy,best_arm,best_reward,time,accumulated_reward,step,param,exec,current_arm,current_reward,reward_function,best_reward_function,best_policy
frame_13,1,UCB c=1,0,12.53810401728006,44.4851,1140.9546681879822,90,red,1,0,12.53810401728006,Pixel Similarity,Pixel Similarity,UCB c=1
frame_13,1,UCB c=3,0,12.53810401728006,0.2493,12.53810401728006,0,red,1,0,12.53810401728006,Pixel Similarity,Pixel Similarity,UCB c=3
frame_13,1,UCB c=3,0,12.53810401728006,2.7645,137.9177222584693,10,red,1,0,12.53810401728006,Pixel Similarity,Pixel Similarity,UCB c=3
frame_13,1,UCB c=3,0,12.53810401728006,5.2992,263.2973404996585,20,red,1,0,12.53810401728006,Pixel Similarity,Pixel Similarity,UCB c=3
frame_13,1,UCB c=3,0,12.53810401728006,7.8206,388.67695874084774,30,red,1,0,12.53810401728006,Pixel Similarity,Pixel Similarity,UCB c=3
frame_13,1,UCB c=3,0,12.53810401728006,10.3577,514.056576982037,40,red,1,0,12.53810401728006,Pixel Similarity,Pixel Similarity,UCB c=3
frame_13,1,UCB c=3,0,12.53810401728006,12.8937,639.4361952232259,50,red,1,0,12.53810401728006,Pixel Similarity,Pixel Similarity,UCB c=3
frame_13,1,UCB c=3,0,12.53810401728006,15.4688,764.8158134644149,60,red,1,0,12.53810401728006,Pixel Similarity,Pixel Similarity,UCB c=3
frame_13,1,UCB c=3,0,12.53810401728006,18.0549,890.1954317056038,70,red,1,0,12.53810401728006,Pixel Similarity,Pixel Similarity,UCB c=3
frame_13,1,UCB c=3,0,12.53810401728006,20.6303,1015.5750499467928,80,red,1,0,12.53810401728006,Pixel Similarity,Pixel Similarity,UCB c=3
frame_13,1,UCB c=3,0,12.53810401728006,23.1795,1140.9546681879822,90,red,1,0,12.53810401728006,Pixel Similarity,Pixel Similarity,UCB c=3
frame_13,1,Thompson Sampling,247,96.60382194594308,0.0621,96.60382194594308,0,red,1,247,96.60382194594308,MSE,MSE,Thompson Sampling
frame_13,1,Thompson Sampling,2,96.60480477856504,0.8254,1062.6430242379959,10,red,1,247,96.60382194594308,MSE,MSE,Thompson Sampling
frame_13,1,Thompson Sampling,2,96.60480477856504,1.5588,2028.6822265300486,20,red,1,247,96.60382194594308,MSE,MSE,Thompson Sampling
frame_13,1,Thompson Sampling,2,96.60480477856504,2.2294,2994.720445989481,30,red,1,247,96.60382194594308,MSE,MSE,Thompson Sampling
frame_13,1,Thompson Sampling,2,96.60480477856504,2.8695,3960.758665448914,40,red,1,247,96.60382194594308,MSE,MSE,Thompson Sampling
frame_13,1,Thompson Sampling,2,96.60480477856504,3.5056,4926.796884908347,50,red,1,247,96.60382194594308,MSE,MSE,Thompson Sampling
frame_13,1,Thompson Sampling,2,96.60480477856504,4.1574,5892.83510436778,60,red,1,247,96.60382194594308,MSE,MSE,Thompson Sampling
frame_13,1,Thompson Sampling,2,96.60480477856504,4.9156,6858.873323827213,70,red,1,247,96.60382194594308,MSE,MSE,Thompson Sampling
frame_13,1,Thompson Sampling,2,96.60480477856504,5.7855,7824.9115432866465,80,red,1,247,96.60382194594308,MSE,MSE,Thompson Sampling
frame_13,1,Thompson Sampling,2,96.60480477856504,6.5915,8790.949762746073,90,red,1,247,96.60382194594308,MSE,MSE,Thompson Sampling
frame_13,1,Random,249,96.60382194594308,0.0699,96.60382194594308,0,red,1,249,96.60382194594308,MSE,MSE,Random
frame_13,1,Random,252,96.60480477856504,0.7253,1062.6459727358617,10,red,1,247,96.60382194594308,MSE,MSE,Random
frame_13,1,Random,252,96.60480477856504,1.3719,2028.6910720236463,20,red,1,250,96.60382194594308,MSE,MSE,Random
frame_13,1,Random,252,96.60480477856504,1.9734,2994.7371541440543,30,red,1,250,96.60382194594308,MSE,MSE,Random
frame_13,1,Random,252,96.60480477856504,2.6316,3960.781270599219,40,red,1,251,96.60382194594308,MSE,MSE,Random
frame_13,1,Random,252,96.60480477856504,3.2478,4926.824404221762,50,red,1,251,96.60382194594308,MSE,MSE,Random
frame_13,1,Random,252,96.60480477856504,3.8358,5892.867537844305,60,red,1,248,96.60382194594308,MSE,MSE,Random
frame_13,1,Random,252,96.60480477856504,4.433,6858.908705801604,70,red,1,248,96.60382194594308,MSE,MSE,Random
frame_13,1,Random,252,96.60480477856504,5.0118,7824.950856591525,80,red,1,0,96.60480477856504,MSE,MSE,Random
frame_13,1,Random,252,96.60480477856504,5.6105,8790.993990214061,90,red,1,253,96.60480477856504,MSE,MSE,Random
frame_13,1,UCB c=0.5,0,96.60480477856504,0.0534,96.60480477856504,0,red,1,0,96.60480477856504,MSE,MSE,UCB c=0.5
frame_13,1,UCB c=0.5,0,96.60480477856504,0.7087,1062.6528525642154,10,red,1,0,96.60480477856504,MSE,MSE,UCB c=0.5
frame_13,1,UCB c=0.5,0,96.60480477856504,1.3825,2028.7009003498658,20,red,1,0,96.60480477856504,MSE,MSE,UCB c=0.5
frame_13,1,UCB c=0.5,0,96.60480477856504,2.0022,2994.748948135518,30,red,1,0,96.60480477856504,MSE,MSE,UCB c=0.5
frame_13,1,UCB c=0.5,0,96.60480477856504,2.6649,3960.7969959211705,40,red,1,0,96.60480477856504,MSE,MSE,UCB c=0.5
frame_13,1,UCB c=0.5,0,96.60480477856504,3.3247,4926.845043706823,50,red,1,0,96.60480477856504,MSE,MSE,UCB c=0.5
frame_13,1,UCB c=0.5,0,96.60480477856504,3.9849,5892.893091492476,60,red,1,0,96.60480477856504,MSE,MSE,UCB c=0.5
frame_13,1,UCB c=0.5,0,96.60480477856504,4.7449,6858.9411392781285,70,red,1,0,96.60480477856504,MSE,MSE,UCB c=0.5
frame_13,1,UCB c=0.5,0,96.60480477856504,5.3927,7824.989187063781,80,red,1,0,96.60480477856504,MSE,MSE,UCB c=0.5
frame_13,1,UCB c=0.5,0,96.60480477856504,6.017,8791.037234849427,90,red,1,0,96.60480477856504,MSE,MSE,UCB c=0.5
frame_13,1,UCB c=1,0,96.60480477856504,0.0754,96.60480477856504,0,red,1,0,96.60480477856504,MSE,MSE,UCB c=1
frame_13,1,UCB c=1,0,96.60480477856504,0.695,1062.6528525642154,10,red,1,0,96.60480477856504,MSE,MSE,UCB c=1
frame_13,1,UCB c=1,0,96.60480477856504,1.3315,2028.7009003498658,20,red,1,0,96.60480477856504,MSE,MSE,UCB c=1
frame_13,1,UCB c=1,0,96.60480477856504,1.9595,2994.748948135518,30,red,1,0,96.60480477856504,MSE,MSE,UCB c=1
frame_13,1,UCB c=1,0,96.60480477856504,2.6235,3960.7969959211705,40,red,1,0,96.60480477856504,MSE,MSE,UCB c=1
frame_13,1,UCB c=1,0,96.60480477856504,3.2779,4926.845043706823,50,red,1,0,96.60480477856504,MSE,MSE,UCB c=1
frame_13,1,UCB c=1,0,96.60480477856504,3.9593,5892.893091492476,60,red,1,0,96.60480477856504,MSE,MSE,UCB c=1
frame_13,1,UCB c=1,0,96.60480477856504,4.6753,6858.9411392781285,70,red,1,0,96.60480477856504,MSE,MSE,UCB c=1
frame_13,1,UCB c=1,0,96.60480477856504,5.3685,7824.989187063781,80,red,1,0,96.60480477856504,MSE,MSE,UCB c=1
frame_13,1,UCB c=1,0,96.60480477856504,6.0635,8791.037234849427,90,red,1,0,96.60480477856504,MSE,MSE,UCB c=1
frame_13,1,UCB c=3,0,96.60480477856504,0.0485,96.60480477856504,0,red,1,0,96.60480477856504,MSE,MSE,UCB c=3
frame_13,1,UCB c=3,0,96.60480477856504,0.7226,1062.6528525642154,10,red,1,0,96.60480477856504,MSE,MSE,UCB c=3
